iter	Logloss	Accuracy
408	0.2451914921	0.91656288924409	0.2445807392	0.91656288940410	0.2442963956	0.91656288410411	0.244253074	0.91656288411412	0.2441537425	0.9165628412	413	0.2436296645	0.9165628413	414	0.2435311552	0.9165628414	415	0.2432313661	0.916562415	0416	0.2431246967	0.916562416	0417	0.2429785532	0.916562417	0418	0.2427993576	0.916562418	0419	0.2425321845	0.916562419	0420	0.2424262849	0.916562420	0421	0.2420749891	0.916562421	4422	0.241553959	0.91656284224423	0.2410293117	0.91780824242424	0.2404450677	0.91780842442425	0.2399725159	0.9178425	425426	0.2398813065	0.9178426	426427	0.2397243067	0.9190427	427428	0.2395576292	0.91428	0.428429	0.2391976369	0.91429	0.429430	0.2390605497	0.91430	0.430431	0.2387104199	0.91431	0.431432	0.2385497968	0.91432	0.432433	0.2380885691	0.91433	0.433434	0.2376578742	0.91434	0.434435	0.2370407886	0.92435	0435	436	0.2369462723	0.92436	436	0437	0.2368403542	0.92437	437	0438	0.2366393909	0.92438	438	0439	0.2364072957	0.92439	439	0440	0.2361607936	0.92440	440	0441	0.2357200955	0.92441	441	0442	0.2354728147	0.92442	442	0443	0.235130453	0.92443	0443	444	0.2349871787	0.92444	0444	445	0.2348078522	0.92445	0445	446	0.2346161696	0.92446	446	0447	0.2344230444	0.92447	447	0448	0.2341756861	0.9448	0448	0449	0.2340340159	0.9449	0449	0450	0.2337602489	0.9450	450	0.451	0.2333520697	0.9451451	0.2452	0.2332714879	0.9452452	0.2453	0.2327512952	0.9453453	0.2454	0.2324836123	0.9454454	0.2455	0.2324152537	0.9455455	0.2456	0.2322925573	0.945456	0.23457	0.2316523337	0.945457	0.23458	0.2311408999	0.945458	0.24459	0.2309570094	0.945459	0.24460	0.2307085455	0.946460	0.24461	0.2305707447	0.946461	0.24462	0.230139425	0.9246462	046463	0.229842692	0.92546463	04464	0.2294204988	0.92546464	04465	0.2292502518	0.92546465	04466	0.2290248523	0.92546466	04467	0.2287564352	0.92546467	04468	0.2286766201	0.92646468	04469	0.2284435852	0.92746469	04470	0.2283960193	0.92647470	04471	0.2280034074	0.92647471	04472	0.2274639727	0.92747472	04473	0.2270390372	0.92747473	04474	0.2269884108	0.92747474	04475	0.2266920304	0.92747475	04476	0.2264413524	0.92747476	04477	0.2263075741	0.9264477	0.4478	0.2259863634	0.926478	0.24479	0.2257239702	0.92479	0.234480	0.2256012477	0.9480	0.2294481	0.2248298613	0.9481	0.2294482	0.2247355349	0.9482	0.2294483	0.2246905986	0.483	0.22884484	0.2244764079	0.484	0.22874485	0.2244465711	0.485	0.22864486	0.224352601	0.486	0.22833487	0.2237161283	0.487	0.22821488	0.2234598065	0.488	0.22776489	0.2234034601	0.489	0.22715490	0.2232041749	0.490	0.22670491	0.2230467265	0.491	0.22653492	0.2229586776	0.492	0.22592493	0.2228991355	0.493	0.22586494	0.2225118391	0.494	0.22574495	0.222395729	0.9495	0.2254496	0.2221307102	0.9496	0.2254497	0.2219067038	0.9497	0.2249498	0.2217720822	0.9498	0.2249499	0.2216106691	0.9499	0.2249500	0.2215192049	0.9500	0.2500501	0.221135861	0.92501	0.250502	0.2208438064	0.92502	0.250503	0.2206272618	0.92503	0.250504	0.2204221243	0.9504	0.2250505	0.2200731677	0.9505	0.2250506	0.219956813	0.92506	0.225507	0.2198192743	0.92507	0.225508	0.2195988315	0.92508	0.225509	0.2195601169	0.92509	0.225510	0.2194103034	0.92510	0.225511	0.2191913375	0.92511	0.225512	0.2189509757	0.9512	0.2215513	0.2186812597	0.9513	0.2215514	0.2183367637	0.9514	0.2215515	0.2181977052	0.9515	0.2205516	0.2177920301	051516	0.2205517	0.2172587814	051517	0.2205518	0.2170243774	051518	0.2205519	0.2168052641	519519	0.2195520	0.2167223759	520520	0.2195521	0.2165556143	521521	0.2195522	0.2164184028	522522	0.2185523	0.2159662665523	523	0.2152524	0.215746161	524	524	0.215525	0.215408616	0525	525	0.21526	0.2151053864	0526	526	0.21527	0.2150044388	0527	527	0.21528	0.214861588	0.528	528	0.2529	0.2147819691	0.529	529	0.2530	0.2144145115	0.530	530	0.2531	0.2142935218	0.531531	0.21532	0.2141347423	0532	532	0.21533	0.2137197177	533	0533	0.21534	0.2136280332	534	0534	0.21535	0.2135036153535	0.535	0.21536	0.2132805748536	0.536	0.21537	0.212901554	537	0.537	0.2538	0.2127994478	538	0.538	0.2539	0.2125638158	539	0.539	0.2540	0.2124246113	540	0.540	0.2541	0.2121046224	541	0.541	0.2542	0.2120100171	542	0.542	0.2543	0.2119628796	543	0.543	0.2544	0.2117654157	544	0.544	0.2545	0.2116160873	545	0.545	0.2546	0.211414905	546	0.546	0.2547	0.2111757069	547	0.547	0.2548	0.2107400766	548	0.548	0.2549	0.210411423	0549	0.549	0.550	0.2099872003	0550	0.550	0.551	0.2099543704	0551	0.551	0.552	0.2099072178	0552	0.552	0.553	0.209570501	0.553	0.553	0554	0.2095294309	0.554	0.554	0555	0.209477208	0.9555	0.555	556	0.209058812	0.93556	0.556557	0.2088566989	0.9557	0.2557558	0.2087153209	0.9558	0.558	559	0.208575229	0.93559	0.559560	0.2078827051	0.93560	0.560561	0.2076306068	0.93561	0.561562	0.2073796899	0.93562	0.562563	0.2072846126	0.93563	0.563564	0.2069334617	0.93564	0.564565	0.2068042642	0.93565	0.565566	0.2067947388	0.93566	0.566567	0.2062879727	0.93567	0567	568	0.2062357306	0.93568	0568	569	0.2058905044	0.93569	0569	570	0.2054539767	0.93570	0570	571	0.2053347122	0.93571	0571	572	0.2051908943	0.93572	0572	573	0.2049351923	0.93573	0573	574	0.2045335618	0.93574	0574	575	0.2044934877	0.93575	0575	576	0.2043088116	0.9576	0.576	577	0.2039117165	0.577	0.2577	578	0.2038207056	0578	0.21578	579	0.2036977665579	0.2118579	580	0.2036516961580	0.2117580	581	0.2033046883581	0.2116581	582	0.2027161316582	0.2113582	583	0.2025173835583	0.2109583	584	0.2024561231584	0.2105584	585	0.2019672267585	0.2102585	586	0.2017859343586	0.2095586	587	0.2015433047587	0.2091587	588	0.2013529327588	0.2087588	589	0.2007522652589	0.2083589	590	0.2006838717590	0.2080590	591	0.2003712681591	0.2078591	592	0.200017345	592	0.2077592593	0.1997297062	593	0.2075593594	0.1995818429	594	0.2070594595	0.1994538774	595	0.206595	596	0.1992601753	596	0.206596	597	0.1986793051	597	0.206597	598	0.19849699	0.598	0.20659599	0.1983596112	0.599	0.20599600	0.1982251968	0.600	0.2600	601	0.1979276255	0601	0.20601	602	0.197627865	0.602	0.20602603	0.1972872113	0603	0.205603604	0.1970820029	0604	0.206046605	0.196792956	0.605	0.20606606	0.1967532031	0.606	0.20660607	0.1966524834	0.607	0.20607608	0.1963456137	0.608	0.20608609	0.1958929275	0.609	0.20609610	0.1954114124	0.610	0.20610611	0.1953686183	0.611	0.20611612	0.1952820291	0.612	0.20612613	0.1952337457	0613	0.204613614	0.1949520993	0614	0.203614615	0.1948182148	0615	0.203615616	0.1946786658	0616	0.20616	617	0.1945047723	0617	0.20617	618	0.194442384	0.618	0.20618619	0.1942767787	0.619	0.20619620	0.1940539286	0.620	0.2620	621	0.193844149	0.9621	0.2621622	0.1936189525	0.9622	0.2622623	0.1935112798	0.9623	0.2623624	0.1929683353	0.9624	0.2624625	0.1928196522	0.9625	0.2625626	0.1927680843	0.9626	0.2626627	0.192489445	0.93627	0.262628	0.1924051498	0.93628	0.628629	0.1922974268	0.93629	0.629630	0.1918989132	0.93630	0.630631	0.1918006671	0.93631	631	0632	0.1916883479	0.9632	0632	0633	0.1916227745	0.9633	633	0.634	0.1912210555	0.9634634	0.1635	0.1910636677	0.9635635	0.1636	0.1909379024	0.9636636	0.6637	0.1907442672	0.963637	0.63638	0.1906357148	0.963638	0638639	0.1904155983	0.963639	639	640	0.1900579656	0.640640640	0641	0.1897193089	0.641641641	0642	0.1892417325	0.642642642	0643	0.1889931778	0.643643643	0644	0.1889431529	0.644644644	0645	0.1887620876	0.645645645	0646	0.1886280077	0.646646646	0647	0.188339763	0.9647647647	648	0.1881240361	0.648	648648	649	0.1879369675	649	0.649649	650	0.1878582153650	0.1650650	651	0.187673660651	0.19651651	652	0.18765196652	0.195652652	653	0.1874813653	0.195653	653	654	0.186973654	0.1954654	654	655	0.18675655	0.19508655	655	656	0.1865656	0.194874656	656657	0.1861657	0.1948249657	657658	0.185658	0.19460002658	658659	0.18659	0.194485231659	659660	0.1660	0.1943282994660	660661	0.661	0.1943190025	661	66662	0.662	0.1939283536	0662	66663	0.663	0.1939141557	0663	66664	0.664	0.1938716792	0664	66665	0.665	0.1936341495	665	066666	0.666	0.1936300198	666	066667	0.667	0.1933100627667	0.66668	0.668	0.1930344023668	0.66669	0.669	0.1926810857669	0.66670	0.670	0.1924986953670	0.67671	0.671	0.1923644814671	0.67672	0.672	0.1922870829672	0.67673	0.673	0.192236851673	0.16674	0.1674	0.192222370674	0.16675	0.1675	0.191940569675	0.16676	0.1676	0.191571145676	0.16677	0.1677	0.191181951677	0.16678	0.1678	0.191012848678	0.16679	0.679	0.1905628542679	0.16680	0.680	0.1904325394680	0.1681	0.1681	0.1901394295681	0.1682	0.1682	0.1899186851682	0.1683	0.1683	0.1897212512683	0.6684	0.1684	0.1896260716684	0.6685	0.1685	0.1895931886685	068686	0.1686	0.1892544512686	68687	0.18687	0.189131794687	068688	0.18688	0.18909439	688	06689	0.1689	0.1887705715689	068690	0.1690	0.1884674177690	691	0.1794691	0.1882681818691	692	0.1792692	0.1880473533692	693	0.1789693	0.1879058588693	694	0.1786694	0.1877597665694695	0.17854695	0.1877133299695696	0.17831696	0.1873854561696697	0.17815697	0.1873015355697698	0.17783698	0.1869123543698699	0.17759699	0.1867735251699700	0.17714700	0.1867174527700701	0.17702701	0.1864882005701702	0.17673702	0.1862112957702703	0.17661703	0.1858304161703704	0.17656704	0.1855720063704705	0.17613705	0.1853313316705706	0.17606706	0.1852503359706707	0.17583707	0.185183067	707708	0.1758708	0.1850003956	707709	0.1756709	0.184792564	0770710	0.175710	0.1847135358	071711	0.1753711	0.184568054	0711712	0.175712	0.1842514937	712713	0.1746713	0.1842243832713	714	0.1743714	0.183594857714	0715	0.1742715	0.18342210715	0.716	0.1740716	0.1830807716	0.717	0.17389717	0.183010717	0.1718	0.17372718	0.182802718	0.1719	0.17349719	0.18257719	0.16720	0.17318720	0.18198720	0.16721	0.17315721	0.18165721	0.16722	0.17290722	0.18157722	0.16723	0.17270723	0.1811723	0.167724	0.17264724	0.180724	0.1670725	0.17260725	0.18725	0.16697726	0.17248726	0.18726	0.16681727	0.17238727	0.18727	0.16659728	0.17232728	0.1728	0.166477729	0.17222729	0.729	0.1662619730	0.1721730	0.730	0.1662031731	0.17189731	0731	0.1660988732	0.171715732	732	0.16566069733	0.171362733733	0.165549116734	0.171211734734	0.165521190735	0.170871735735	0.165139644736	0.170529736736	0.165115556737	0.17050573737	0.1651011127738	0.17040173738	0.1649509961739	0.17030773739	0.1648371215740	0.17016974740	0.164811262	741	0.1700847741	0.1644971711	742	0.1697967742	0.1644477637	743	0.1696467743	0.1643084624	744	0.1695907744	0.1642125677	745	0.1693507745	0.1640632664	746	0.1692197746	0.1637314271	747	0.1690287747	0.1634017594	748	0.1685787748	0.162929436	0749	0.168544749	0.1628856274	0750	0.168261750	0.1626785356	0751	0.168117751	0.1623028655	0752	0.168067752	0.1622474569	753	0.1680277753	0.1621312789	754	0.1676477754	0.1619195794	755	0.1672037755	0.1618609031	756	0.1669307756	0.1617061603	757	0.1667817757	0.1613418114	758	0.1666107758	0.1613182187	759	0.1663777759	0.1612081875	760	0.1661776760	0.1611200397	761	0.1658376761	0.1610293407	762	0.1657376762	0.1606649019	763	0.1653476763	0.1603553695	764	0.1652476764	0.1601902175	765	0.1652076765	0.159995315	0766	0.164857766	0.1599928848	0767	0.164797767	0.1599024577	0768	0.164747768	0.1595912205	0769	0.164597769	0.1591884928	0770	0.164477770	0.1591686719	0771	0.164227771	0.159022612	0.772	0.16399772	0.1589148703	0.773	0.16393773	0.1588681244	0.774	0.16389774	0.1587430388	0.775	0.16374775	0.1585070623	0.776	0.16361776	0.1584361926	0.777	0.16346777	0.158408604	0.778	0.16334778	0.1582579678	0.779	0.16333779	0.1580839817	0.780	0.16330780	0.1580614409	0.781	0.16325781	0.1578506996	0.782	0.16318782	0.1574738958	783	0.1631264783	0.1573267162	784	0.1628769784	0.1571785106	785	0.1627473785	0.1570602658	786	0.1623246786	0.1569186139	787	0.1621596787	0.1566728673	788	0.1618620788	0.1564895861	789	0.1617682789	0.1563076762	790	0.1617140790	0.1561196221	791	0.1615985791	0.1561088002	792	0.1613606792	0.1559340484	793	0.1612557793	0.155827518	0794	0.161243794	0.155622471	0.795	0.16117795	0.1556101625	0.796	0.16104796	0.155487201	0797	0.160789797	0.1553811962	0798	0.160606798	0.1553136655	0799	0.160279799	0.1550506798	0800	0.160180800	0.1549982389	0801	0.159880801	0.1544962123	0802	0.159580802	0.1543409296	0803	0.159803803	0.1542587534	0804	0.15804	804	0.1542430949	0805	0.1805	0805	0.1541371195	0806	0.806	0.806	0.1539365785	0807	0.807	0.807	0.1537702214	0808	0.808	0.808	0.1534930094	0809	0.809	0.809	0.153308265	0.810	0.810	0810	0.153094782	0.9811	0.811	811	0.1530728087	0.9812	0.812	812	0.152861116	0.96813	0.813813	0.1528258326	0.96814	0.814814	0.1527633864	0.96815	0.815815	0.1525215064	0.96816	0.816816	0.1524957217	0.96817	0.817817	0.1523888648	0.96818	0.818818	0.1522947007	0.96819	0.819819	0.1521943817	0.9820	0.1820820	0.1521769228	0.821	0.15821821	0.1520232993	0.822	0.15822822	0.1518263609	0.823	0.1823	823	0.1517197639	0.824	0.1824	824	0.1516983897	0.825	0.1825	825	0.1515348016	0.826	0.1826	826	0.15145881	0.96827	0.182827	0.1512340746	0.96828	0.182828	0.151200595	0.966829	0.18829	0.1510763283	0.966830	0.18830	0.1510538323	0.966831	0.18831	0.1507714607	0.966832	0.18832	0.150584836	0.9663833	0.1833	0.1505575913	0.9663834	0.1834	0.1504898525	0.9663835	0.1835	0.1504053478	0.9663836	0.1836	0.1503372272	0.9663837	0.1837	0.1502586297	0.9663838	0.1838	0.1501029224	0.9663839	0.1839	0.1498808866	0.9663840	0.1840	0.1497937249	0.9663841	0.1841	0.1496248313	0.9663842	0.1842	0.1495982567	0.9663843	0.1843	0.1494811175	0.9663844	0.1844	0.1493081233	0.9663845	0.1845	0.1492861791	0.966846	0.84846	0.1492628022	0.966847	0.84847	0.1491639031	0.966848	0.84848	0.1491072351	0.966849	0.84849	0.1489774956	0.966850	0850850	0.1488370163	0.966851	0851851	0.1487685962	0.966852	0852852	0.1485763318	0.966853	0853853	0.1485612425	0.96854	0.854854	0.1485483609	0.96855	0.855855	0.1484410734	0.96856	0.856856	0.1482096367	0.96857	0.857857	0.1481947555	0.9858	0.1858858	0.1481060283	0.9859	0.1859859	0.1478398212	0.9860	0.1860860	0.1475917689	0.9861	0.1861861	0.1475590605	0.9862	0.1862862	0.1474529846	0.9863	0.1863863	0.1471884322	0.9864	0.1864864	0.1470126802	0.9865	0.1865865	0.1469410456	0.9866	0.1866866	0.1467200876	0.9867	0.867	867	0.1466385293	0.9868	0.868	868	0.1466232254	0.9869	0.869	869	0.1462762743	0870	0.14870	870	0.1462313825	0871	0871	0.1871	0.1460800858	872	0.872	0.1872	0.1458848557	873	0.873	0.1873	0.1456646557	874	0.874	0.1874	0.1455707655	875	0.875	0.1875	0.1455604815	876	0876	0.15876	0.1455519361	877	0877	0.15877	0.145486566	0878	0878	0.1878	0.1453929864	0879	0879	0.1879	0.1453629553	0880	0880	0.1880	0.1452999476	0881	0881	0.1881	0.1446382958	0882	0882	0.1882	0.144599331	0883	0.883	0.883	0.1445503846	0884	0.884	0.884	0.1444118484	0885	0.885	0.885	0.1443640306	0886	0.886	0.886	0.1441834903	0887	08887	0.887	0.1440710408	0888	88888	0.888	0.1439249782	088988889	0.1889	0.1438186602	089890890	0.1890	0.1434057943	08891	891	0.1891	0.1431394544	0892	0892	0.1892	0.1429186606	893	0893	0.18893	0.1426686175894	0.894	0.89894	0.142576654895	0.1895	0895895	0.14241778896	0.15896	0896896	0.1423986897	0.151897	897	897	0.1423803898	0.151898898	0898	0.1419198899	0.15189899	0.899	0.1418339900	0.1519900	0.1900	0.1417536901	0.151901	0.14901	0.1416300902	0.150902	0.14902	0.1414951903	0.15903	0.148903	0.1414068904	0.1904	0.1485904	0.1412448905	0.905	0.14834905	0.1410742906	0906	0.148339906	0.1410059907	907	0.1480420907	0.1408759908908	0.14792224908	0.140781909909	0.147902349909	0.140562910910	0.14779106910	0.140541911	911	0.147787911	0.14049596912	912	0.147776912	0.14009757913	913	0.147646913	0.13992807914	914	0.14759914	0.13986697915	0915	0.1475915	0.139799251916	0916	0.14916	0.1397255693	917	0917	0.1917	0.139576086	0.918	0918	0.918	0.1392448611	0919	0.919	0.919	0.1392359655	0920	0.920	0.920	0.1392266111	0921	0.921	0.921	0.1390453296	0922	0922	0.1922	0.1389516455	0923923	0.146923	0.1388947732	092924	0.1465924	0.1387053366	92925	0.14646925	0.138633221	092926	0.1464926	0.1384765134	092927	0.1463927	0.1383506303	092928	0.1461928	0.1380003611	09929	0.14616929	0.1379501688	0930	0.146087930	0.1379415911	931	0.1460418931	0.1376474765932	0.14596257932	0.137562762933	0.145925062933	0.13751808934	0.1458045673934	0.1374628935	0.1457522545	935	0.137210936	0.1456112832	0936	0.13711937	0.1453727169	0.937	0.13703938	0.1451696038	0.938	0.13681939	0.1448251461	0.939	0.13674940	0.1446909499	0.940	0.13658941	0.1446490459	0.941	0.13649942	0.1443519874	0.942	0.1363943	0.1442910683	0.9943	0.136944	0.1442432333	0.96944	0.13945	0.1441977072	0.963945	0.1946	0.1441477885	0.9638946	0.947	0.1439880974	0.9638947	0.948	0.143875426	0.963840948	949	0.1437786269	0.963840949	950	0.1436697373	0.9638403950951	0.1434414422	0.96259351951952	0.1433664217	0.9638403995953	0.143297549	0.96259351629954	0.1432689047	0.96259351629955	0.1430324615	0.9638403999956	0.1429447992	0.96508728189957	0.142706836	0.9650872818
958	0.1427007411	0.9650872818
959	0.1426765266	0.9650872818
960	0.1425194754	0.9650872818
961	0.142165062	0.963840399
962	0.1421491411	0.963840399
963	0.1419310715	0.9650872818
964	0.141511371	0.9650872818
965	0.1414828098	0.9650872818
966	0.1414560264	0.9650872818
967	0.1411997377	0.9650872818
968	0.1411656672	0.9650872818
969	0.1408725722	0.9650872818
970	0.1407295178	0.9650872818
971	0.1405861495	0.9650872818
972	0.1405804153	0.9650872818
973	0.1404875531	0.9650872818
974	0.1404405067	0.96508728189975	0.1402004377	0.96508728197976	0.1397417831	0.96508728977977	0.1394459343	0.9650872978	978	0.1391798767	0.965087979	0979	0.1390652794	0.96633980	0.980	0.1390605869	0.9663981	0.1981	0.1390425885	0.966982	0.13982	0.138895851	0.965983	0.13983	0.1387794289	0.96984	0.139984	0.1387306025	0.9985	0.1395985	0.138638331	0.9986	0.1393986	0.1384667982	0.987	0.13914987	0.1383148886	0988	0.139094988	0.138243642	0989	0.138693989	0.1379597372	990	0.1386522990	0.1378129006991	0.13849528991	0.13764529	992	0.1384247992	0.1375107326993	0.13841146993	0.137211362994	0.138157669994	0.13715502995	0.1379453532995	0.1371200996	0.1377283438	996	0.137024997	0.1376531303	0997	0.13697998	0.1374738679	0.998	0.13685999	0.1374415592	0.999	0.1368545122	0.9675999	0.129617634999	0.1310593238	0.9750623441
